,ID,Feature,Time
1242,1d3,"(-0.6711415793717911, -21.636654691956046, 2.8451900025256283, 5.479622506783362, -4.700359429975049)",1465
1243,1d3,"(-1.608860225133638, -21.717728620229362, 2.8451900025256283, 5.479622506783362, -4.700359429975049)",1466
1244,1d3,"(-2.3902924069256, -21.785290223946497, 2.8451900025256283, 5.479622506783362, -4.700359429975049)",1467
1245,1d3,"(-3.823895020393093, -21.594328236634095, 2.8451900025256283, 5.479622506783362, -4.700359429975049)",1468
1246,1d3,"(-5.216960537773734, -21.872225545707153, 2.8451900025256283, 5.479622506783362, -4.700359429975049)",1469
1247,1d3,"(-5.855618604626379, -21.76998839247588, 2.8451900025256283, 5.479622506783363, -4.700359429975049)",1470
1248,1d3,"(-6.735462477567017, -21.60987650431652, 2.8451900025256283, 5.479622506783363, -4.700359429975049)",1471
1249,1d3,"(-8.468125465427216, -21.60222559377544, 2.8451900025256283, 5.479622506783363, -4.700359429975049)",1472
1250,1d3,"(-9.249557559926254, -21.669787191727274, 2.8451900025256283, 5.479622506783363, -4.700359429975049)",1473
1251,1d3,"(-10.030989637276482, -21.737348788790403, 2.8451900025256283, 5.479622506783363, -4.700359429975049)",1474
1252,1d3,"(-11.379692684269802, -21.61777386722508, 2.8451900025256283, 5.479622506783364, -4.700359429975049)",1475
1253,1d3,"(-12.728395717514875, -21.498198948035053, 2.8451900025256283, 5.479622506783364, -4.700359429975049)",1476
1254,1d3,"(-13.594727141390822, -21.494373493716765, 2.8451900025256283, 5.479622506783365, -4.700359429975049)",1477
1255,1d3,"(-13.594727141390822, -21.494373493716765, 2.8451900025256283, 5.479622506783365, -4.700359429975049)",1478
1256,1d3,"(-13.99219933321635, -21.450011081332953, 2.8451900025256283, 5.479622506783365, -4.700359429975049)",1479
1257,1d3,"(-15.001304786980922, -21.615984371501362, 2.8451900025256283, 5.479622506783365, -4.700359429975049)",1480
1258,1d4,"(41.764969623972604, -21.96166273559898, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1441
1259,1d4,"(41.009771765227136, -21.87737410563757, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1442
1260,1d4,"(40.40304615154741, -21.780248768489074, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1443
1261,1d4,"(40.02544722709812, -21.73810445432415, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1444
1262,1d4,"(39.809157216060306, -21.831595600815213, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1445
1263,1d4,"(39.28308606212337, -21.802287997794966, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1446
1264,1d4,"(38.905487148051975, -21.760143684877082, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1447
1265,1d4,"(38.905487148051975, -21.760143684877082, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1448
1266,1d4,"(38.16312599721139, -21.82432722735165, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1449
1267,1d4,"(37.86618153976836, -21.85000064386566, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1450
1268,1d4,"(37.637054858835576, -21.795019622873113, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1451
1269,1d4,"(36.81403927560175, -21.79138543427194, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1452
1270,1d4,"(36.4364403707352, -21.749241120783875, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1453
1271,1d4,"(36.13949592208776, -21.77491453721453, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1454
1272,1d4,"(35.61342480150808, -21.745606932325952, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1455
1273,1d4,"(35.31648035661114, -21.771280347755155, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1456
1274,1d4,"(35.23582590587984, -21.703462619957705, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1457
1275,1d4,"(34.561282582404345, -21.686991725720443, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1458
1276,1d4,"(33.89957595213503, -21.81899299446846, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1459
1277,1d4,"(33.89957595213503, -21.81899299446846, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1460
1278,1d4,"(33.89957595213503, -21.81899299446846, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1461
1279,1d4,"(33.89957595213503, -21.81899299446846, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1462
1280,1d4,"(33.17601808087689, -21.64536872763395, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1463
1281,1d4,"(33.17601808087689, -21.64536872763395, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1464
1282,1d4,"(32.77854558327125, -21.601006296069254, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1465
1283,1d4,"(32.13988713312725, -21.49876910790579, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1466
1284,1d4,"(31.983600594703987, -21.512281432840506, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1467
1285,1d4,"(31.983600594703987, -21.512281432840506, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1468
1286,1d4,"(31.983600594703987, -21.512281432840506, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1469
1287,1d4,"(31.983600594703987, -21.512281432840506, 2.7628802460793063, 6.007610316470284, 95.75941580316582)",1470
1288,1d4,"(31.202167920172904, -21.57984305480568, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1471
1289,1d4,"(31.202167920172904, -21.57984305480568, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1472
1290,1d4,"(31.202167920172904, -21.57984305480568, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1473
1291,1d4,"(31.202167920172904, -21.57984305480568, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1474
1292,1d4,"(30.974494276744515, -21.67825478275758, 2.762880246079307, 6.007610316470274, 95.75941580316582)",1475
1293,1d4,"(30.6619212176522, -21.705279430498, 2.762880246079307, 6.007610316470266, 95.75941580316582)",1476
1294,1d4,"(30.6619212176522, -21.705279430498, 2.762880246079307, 6.007610316470266, 95.75941580316582)",1477
1295,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1478
1296,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1479
1297,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1480
1298,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1481
1299,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1482
1300,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1483
1301,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1484
1302,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1485
1303,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1486
1304,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1487
1305,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1488
1306,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1489
1307,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1490
1308,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1491
1309,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1492
1310,1d4,"(30.277961043434434, -21.817203482368203, 2.762880246079307, 6.00761031647027, 95.75941580316582)",1493
1311,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1494
1312,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1495
1313,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1496
1314,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1497
1315,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1498
1316,1d4,"(29.72420204435837, -21.786353374444044, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1499
1317,1d4,"(29.326729575635085, -21.741990944421335, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1500
1318,1d4,"(29.326729575635085, -21.741990944421335, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1501
1319,1d4,"(29.326729575635085, -21.741990944421335, 2.762880246079307, 6.007610316470277, 95.75941580316582)",1502
1320,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1503
1321,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1504
1322,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1505
1323,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1506
1324,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1507
1325,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1508
1326,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1509
1327,1d4,"(28.929257105537552, -21.697628514992594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1510
1328,1d4,"(27.75035203881506, -21.720827701743698, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1511
1329,1d4,"(27.437778994164027, -21.747852350255112, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1512
1330,1d4,"(27.026794228804086, -21.54720344529513, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1513
1331,1d4,"(27.026794228804086, -21.54720344529513, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1514
1332,1d4,"(27.026794228804086, -21.54720344529513, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1515
1333,1d4,"(26.557934669487587, -21.58774041597436, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1516
1334,1d4,"(26.017688016171334, -21.713176782304277, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1517
1335,1d4,"(26.017688016171334, -21.713176782304277, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1518
1336,1d4,"(25.137843711753483, -21.55306485149913, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1519
1337,1d4,"(24.27151173072314, -21.549239394506316, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1520
1338,1d4,"(23.33379266004301, -21.630313338133977, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1521
1339,1d4,"(23.33379266004301, -21.630313338133977, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1522
1340,1d4,"(22.311174201149093, -21.640000207136264, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1523
1341,1d4,"(21.998601188827486, -21.667024853090144, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1524
1342,1d4,"(21.047369841134476, -21.591812323410227, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1525
1343,1d4,"(20.26593731835171, -21.659373941759217, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1526
1344,1d4,"(19.62727900252252, -21.557136766811812, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1527
1345,1d4,"(19.62727900252252, -21.557136766811812, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1528
1346,1d4,"(18.533273520151447, -21.651723028218594, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1529
1347,1d4,"(17.51065515076911, -21.661409893758538, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1530
1348,1d4,"(17.18456984039048, -21.5321480758273, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1531
1349,1d4,"(16.31823798149859, -21.52832262312425, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1532
1350,1d4,"(15.139333173534714, -21.551521810075055, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1533
1351,1d4,"(14.514187226733775, -21.605571100954858, 2.7628802460793063, 6.007610316470272, 95.75941580316582)",1534
1352,1d4,"(14.045327774415531, -21.646108068441873, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1535
1353,1d4,"(13.335282441520574, -21.62877028997772, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1536
1354,1d4,"(12.384051137424997, -21.55355776852712, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1537
1355,1d4,"(11.6604934960618, -21.379933534918727, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1538
1356,1d4,"(10.794161712968311, -21.376108078157035, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1539
1357,1d4,"(10.325302289887542, -21.416645044422992, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1540
1358,1d4,"(9.061498200807677, -21.368457169822836, 2.7628802460793063, 6.007610316470274, 95.75941580316582)",1541
1359,1d4,"(8.436352330055552, -21.422506458166747, 2.7628802460793063, 6.007610316470273, 95.75941580316582)",1542
1360,1d4,"(7.811206470367172, -21.476555745316475, 2.7628802460793063, 6.007610316470272, 95.75941580316582)",1543
1361,1d4,"(7.016261815897737, -21.387830904522666, 2.7628802460793063, 6.00761031647027, 95.75941580316582)",1544
1362,1d4,"(6.221317159704768, -21.2991060657786, 2.7628802460793063, 6.007610316470276, 95.75941580316582)",1545
1363,1d5,"(15.43823766735837, -40.383175190288995, 2.6023743713569143, 4.61061165830741, -3.146933014058975)",1447
1364,1d5,"(15.43823766735837, -40.383175190288995, 2.6023743713569143, 4.61061165830741, -3.146933014058975)",1448
1365,1d5,"(15.399727554026791, -39.9377589497133, 2.6023743713569143, 4.61061165830741, -3.146933014058975)",1449
1366,1d5,"(15.361217438753455, -39.492342706258384, 2.6023743713569143, 4.61061165830741, -3.146933014058975)",1450
1367,1d5,"(15.361217438753455, -39.492342706258384, 2.6023743713569143, 4.61061165830741, -3.146933014058975)",1451
1368,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1452
1369,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1453
1370,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1454
1371,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1455
1372,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1456
1373,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1457
1374,1d5,"(15.471179456310345, -39.03408978631147, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1458
1375,1d5,"(15.529794658225558, -37.98194850500954, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1459
1376,1d5,"(15.529794658225558, -37.98194850500954, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1460
1377,1d5,"(15.529794658225558, -37.98194850500954, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1461
1378,1d5,"(15.529794658225558, -37.98194850500954, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1462
1379,1d5,"(15.533620117336522, -37.115617078165045, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1463
1380,1d5,"(15.533620117336522, -37.115617078165045, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1464
1381,1d5,"(15.533620117336522, -37.115617078165045, 2.602374371356916, 4.61061165830741, -3.146933014058975)",1465
1382,1d5,"(15.50659547213241, -36.80304425039007, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1466
1383,1d5,"(15.50659547213241, -36.80304425039007, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1467
1384,1d5,"(15.50659547213241, -36.80304425039007, 2.602374371356912, 4.61061165830741, -3.146933014058975)",1468
1385,1d5,"(15.479570826858266, -36.49047141905713, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1469
1386,1d5,"(15.367646786488061, -36.106511528305916, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1470
1387,1d5,"(15.367646786488061, -36.106511528305916, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1471
1388,1d5,"(15.367646786488061, -36.106511528305916, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1472
1389,1d5,"(15.367646786488061, -36.106511528305916, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1473
1390,1d5,"(15.367646786488061, -36.106511528305916, 2.602374371356907, 4.61061165830741, -3.146933014058975)",1474
1391,1d5,"(15.42552153533165, -35.865325754693814, 2.602374371356903, 4.61061165830741, -3.146933014058975)",1475
1392,1d5,"(15.42552153533165, -35.865325754693814, 2.602374371356903, 4.61061165830741, -3.146933014058975)",1476
1393,1d5,"(15.313597494099287, -35.481365855345004, 2.602374371356902, 4.61061165830741, -3.146933014058975)",1477
1394,1d5,"(15.313597494099287, -35.481365855345004, 2.602374371356902, 4.61061165830741, -3.146933014058975)",1478
1395,1d5,"(15.357959917525104, -35.08389366001066, 2.602374371356902, 4.61061165830741, -3.146933014058975)",1479
1396,1d5,"(15.357959917525104, -35.08389366001066, 2.602374371356902, 4.61061165830741, -3.146933014058975)",1480
1397,1d5,"(15.388810020464833, -34.53013503266746, 2.6023743713569, 4.61061165830741, -3.146933014058975)",1481
1398,1d5,"(15.388810020464833, -34.53013503266746, 2.6023743713569, 4.61061165830741, -3.146933014058975)",1482
1399,1d5,"(15.34827305144336, -34.061275760460205, 2.602374371356902, 4.61061165830741, -3.146933014058975)",1483
1400,1d5,"(15.464022549152922, -33.578904188761896, 2.6023743713568983, 4.61061165830741, -3.146933014058975)",1484
1401,1d5,"(15.35209850521834, -33.194944280142906, 2.602374371356894, 4.61061165830741, -3.146933014058975)",1485
1402,1d5,"(15.396460932608708, -32.79747206058751, 2.602374371356891, 4.61061165830741, -3.146933014058975)",1486
1403,1d5,"(15.369436284701571, -32.48489920429715, 2.602374371356889, 4.61061165830741, -3.146933014058975)",1487
1404,1d5,"(15.328899312011064, -32.01603991850777, 2.602374371356891, 4.61061165830741, -3.146933014058975)",1488
1405,1d5,"(15.20346294232015, -31.47579356776258, 2.602374371356889, 4.610611658307403, -3.146933014058975)",1489
1406,1d5,"(15.176438294878583, -31.163220703116245, 2.602374371356889, 4.610611658307403, -3.146933014058975)",1490
1407,1d5,"(15.20728839745561, -30.60946203173055, 2.602374371356889, 4.610611658307406, -3.146933014058975)",1491
1408,1d5,"(15.139726777526299, -29.828029854785456, 2.602374371356889, 4.610611658307406, -3.146933014058975)",1492
1409,1d5,"(15.139726777526299, -29.828029854785456, 2.602374371356889, 4.610611658307406, -3.146933014058975)",1493
1410,1d5,"(15.143552231461033, -28.961698289751695, 2.602374371356887, 4.610611658307406, -3.146933014058975)",1494
1411,1d5,"(15.18791465976437, -28.564226038160783, 2.602374371356884, 4.610611658307406, -3.146933014058975)",1495
1412,1d5,"(14.991091207781505, -28.10887902336807, 2.602374371356884, 4.610611658307406, -3.146933014058975)",1496
1413,1d5,"(14.994916660852951, -27.242547420868824, 2.60237437135688, 4.610611658307406, -3.146933014058975)",1497
1414,1d5,"(14.855967958969064, -26.546014571412343, 2.602374371356877, 4.610611658307406, -3.146933014058975)",1498
1415,1d5,"(14.971717464501552, -26.063642917067334, 2.602374371356884, 4.610611658307406, -3.146933014058975)",1499
1416,1d5,"(15.073954646711144, -25.42498480339775, 2.6023743713568823, 4.610611658307406, -3.146933014058975)",1500
1417,1d5,"(15.006393022003756, -24.64355254370743, 2.60237437135688, 4.610611658307406, -3.146933014058975)",1501
1418,1d5,"(14.965856046812322, -24.1746931836483, 2.602374371356878, 4.610611658307406, -3.146933014058975)",1502
1419,1d5,"(14.898294418988764, -23.393260901655893, 2.602374371356878, 4.610611658307406, -3.146933014058975)",1503
1420,1d5,"(14.84424511478477, -22.76811507005266, 2.602374371356884, 4.610611658307406, -3.146933014058975)",1504
1421,1d5,"(14.946482297609613, -22.129456904415328, 2.602374371356884, 4.610611658307406, -3.146933014058975)",1505
1422,1d5,"(14.878920667339283, -21.348024594123046, 2.602374371356887, 4.610611658307406, -3.146933014058975)",1506
1423,1d5,"(14.811359054795009, -20.566592152214813, 2.602374371356887, 4.61061165830741, -3.146933014058975)",1507
1424,1d5,"(14.81518450208549, -19.70026043201192, 2.602374371356887, 4.61061165830741, -3.146933014058975)",1508
1425,1d5,"(14.72059821689285, -18.60625515543527, 2.602374371356884, 4.61061165830741, -3.146933014058975)",1509
1426,1d5,"(14.737935992035979, -17.89620987824648, 2.602374371356884, 4.61061165830741, -3.146933014058975)",1510
1427,1d5,"(14.697399012631966, -17.427350452975283, 2.602374371356887, 4.61061165830741, -3.146933014058975)",1511
1428,1d5,"(14.616325054470249, -16.489631601664158, 2.602374371356887, 4.61061165830741, -3.146933014058975)",1512
1429,1d5,"(14.620150507021474, -15.623299796660074, 2.602374371356889, 4.61061165830741, -3.146933014058975)",1513
1430,1d5,"(14.637488281702625, -14.913254468784617, 2.602374371356889, 4.610611658307413, -3.146933014058975)",1514
1431,1d5,"(14.583438973162236, -14.288108532064001, 2.602374371356889, 4.610611658307417, -3.146933014058975)",1515
1432,1d5,"(14.658651511168777, -13.336877276550782, 2.602374371356891, 4.6106116583074215, -3.146933014058975)",1516
1433,1d5,"(14.506190459784872, -12.484057751564086, 2.602374371356891, 4.6106116583074215, -3.146933014058975)",1517
1434,1d5,"(14.608427647291876, -11.84539944771668, 2.602374371356891, 4.6106116583074215, -3.146933014058975)",1518
1435,1d5,"(14.795564258398747, -11.278128203199026, 2.602374371356893, 4.6106116583074215, -3.146933014058975)",1519
1436,1d5,"(14.700977964394742, -10.184122747762196, 2.602374371356891, 4.6106116583074215, -3.146933014058975)",1520
1437,1d5,"(14.704803417966419, -9.31779082814898, 2.602374371356893, 4.6106116583074215, -3.146933014058975)",1521
1438,1d5,"(14.708628867345064, -8.451458897137318, 2.602374371356893, 4.6106116583074215, -3.146933014058975)",1522
1439,1d5,"(14.725966645468832, -7.741413449691434, 2.602374371356893, 4.6106116583074215, -3.146933014058975)",1523
1440,1d5,"(14.685429659405465, -7.272553930908268, 2.602374371356891, 4.6106116583074215, -3.146933014058975)",1524
1441,1d5,"(14.859053944140573, -6.548996140963677, 2.602374371356889, 4.6106116583074215, -3.146933014058975)",1525
1442,1d5,"(14.777979974336, -5.611277072546728, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1526
1443,1d5,"(14.625518910812039, -4.758457423634529, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1527
1444,1d5,"(14.642856689906539, -4.048411931080385, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1528
1445,1d5,"(14.57529504631955, -3.266979336231098, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1529
1446,1d5,"(14.762431671834273, -2.699707983549882, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1530
1447,1d5,"(14.569433619884904, -1.378028719832566, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1531
1448,1d5,"(14.600283728236601, -0.824269701652514, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1532
1449,1d5,"(14.631133838020608, -0.27051067942829904, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1533
1450,1d5,"(14.706346383143659, 0.6807208578942551, 2.602374371356893, 4.610611658307419, -3.146933014058975)",1534
1451,1d5,"(14.679321724490851, 0.993293920913731, 2.602374371356894, 4.610611658307419, -3.146933014058975)",1535
1452,1d5,"(14.839433696957812, 1.873138402318979, 2.6023743713568983, 4.610611658307419, -3.146933014058975)",1536
1453,1d5,"(14.771872051055698, 2.654571084403147, 2.6023743713568983, 4.610611658307419, -3.146933014058975)",1537
1454,1d5,"(14.874109257299175, 3.293229593370905, 2.6023743713568983, 4.610611658307419, -3.146933014058975)",1538
1455,1d5,"(14.864422376302656, 4.315848298861678, 2.602374371356894, 4.610611658307419, -3.146933014058975)",1539
1456,1d5,"(14.796860727906829, 5.097281018032715, 2.602374371356891, 4.610611658307419, -3.146933014058975)",1540
1457,1d6,"(35.20012576491882, -18.12239604008951, 2.5528193973344893, 5.503918623149852, -4.616668696590547)",1471
1458,1d6,"(34.418693006653704, -18.189957696617704, 2.5528193973344893, 5.503918623149852, -4.616668696590547)",1472
1459,1d6,"(34.418693006653704, -18.189957696617704, 2.5528193973344893, 5.503918623149852, -4.616668696590547)",1473
1460,1d6,"(33.78003451440963, -18.08772052029123, 2.5528193973344893, 5.503918623149852, -4.616668696590547)",1474
1461,1d6,"(33.538848546807316, -18.02984576808369, 2.5528193973344893, 5.503918623149852, -4.616668696590547)",1475
1462,1d6,"(32.913702375610896, -18.08389509071942, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1476
1463,1d6,"(32.913702375610896, -18.08389509071942, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1477
1464,1d6,"(32.60112929121216, -18.11091975217117, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1478
1465,1d6,"(32.60112929121216, -18.11091975217117, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1479
1466,1d6,"(31.877571401000388, -17.937295496954334, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1480
1467,1d6,"(31.877571401000388, -17.937295496954334, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1481
1468,1d6,"(31.877571401000388, -17.937295496954334, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1482
1469,1d6,"(31.480098902789457, -17.89293307625248, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1483
1470,1d6,"(31.480098902789457, -17.89293307625248, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1484
1471,1d6,"(31.238912940841384, -17.835058324862857, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1485
1472,1d6,"(31.238912940841384, -17.835058324862857, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1486
1473,1d6,"(31.238912940841384, -17.835058324862857, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1487
1474,1d6,"(31.238912940841384, -17.835058324862857, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1488
1475,1d6,"(30.997726980733344, -17.77718357414572, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1489
1476,1d6,"(30.997726980733344, -17.77718357414572, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1490
1477,1d6,"(30.997726980733344, -17.77718357414572, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1491
1478,1d6,"(30.997726980733344, -17.77718357414572, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1492
1479,1d6,"(30.997726980733344, -17.77718357414572, 2.5528193973344893, 5.503918623149845, -4.616668696590547)",1493
1480,1d6,"(30.75654102332725, -17.71930882307619, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1494
1481,1d6,"(30.75654102332725, -17.71930882307619, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1495
1482,1d6,"(30.75654102332725, -17.71930882307619, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1496
1483,1d6,"(30.75654102332725, -17.71930882307619, 2.5528193973344893, 5.503918623149849, -4.616668696590547)",1497
